Iteration	Cost
1504	9.58413835066
1505	9.58350500349
1506	9.58287197596
1507	9.5822393047
1508	9.58160693992
1509	9.58097497582
1510	9.58034329815
1511	9.57971190886
1512	9.57908082917
1513	9.57845013695
1514	9.57781972029
1515	9.57718966198
1516	9.57655992239
1517	9.57593052441
1518	9.57530145345
1519	9.57467270586
1520	9.57404428494
1521	9.57341617701
1522	9.57278841003
1523	9.57216095251
1524	9.57153390601
1525	9.57090711856
1526	9.57028058161
1527	9.56965442964
1528	9.56902857616
1529	9.56840309457
1530	9.56777793864
1531	9.56715306643
1532	9.56652850845
1533	9.56590427344
1534	9.56528038827
1535	9.56465682957
1536	9.56403368368
1537	9.56341081001
1538	9.56278824169
1539	9.56216592176
1540	9.56154401675
1541	9.56092237864
1542	9.56030111881
1543	9.55968010466
1544	9.55905944368
1545	9.55843906648
1546	9.55781902715
1547	9.55719927721
1548	9.556579914
1549	9.55596087308
1550	9.55534217119
1551	9.55472382948
1552	9.55410569853
1553	9.55348786881
1554	9.55287040706
1555	9.55225323509
1556	9.55163637481
1557	9.55101982905
1558	9.55040365898
1559	9.54978779512
1560	9.54917222753
1561	9.54855698909
1562	9.54794197795
1563	9.54732733706
1564	9.54671299488
1565	9.54609901086
1566	9.54548532906
1567	9.54487197113
1568	9.54425885362
1569	9.54364613065
1570	9.54303368731
1571	9.54242159074
1572	9.54180984598
1573	9.54119836626
1574	9.54058715603
1575	9.53997629047
1576	9.53936578895
1577	9.53875552456
1578	9.53814559851
1579	9.53753592824
1580	9.53692661225
1581	9.53631761902
1582	9.53570894518
1583	9.53510061605
1584	9.53449250458
1585	9.53388472396
1586	9.53327726831
1587	9.532670122
1588	9.53206330553
1589	9.53145676461
1590	9.53085053244
1591	9.53024462675
1592	9.5296390642
1593	9.52903372133
1594	9.52842868348
1595	9.52782402867
1596	9.52721967456
1597	9.52661559211
1598	9.52601182865
1599	9.52540835702
1600	9.52480522891
1601	9.52420239016
1602	9.52359984083
1603	9.52299764469
1604	9.5223957721
1605	9.52179418028
1606	9.52119284657
1607	9.52059185443
1608	9.51999122924
1609	9.51939084391
1610	9.5187907148
1611	9.51819089313
1612	9.51759144487
1613	9.51699230499
1614	9.51639340493
1615	9.51579486042
1616	9.51519660231
1617	9.51459864254
1618	9.51400095646
1619	9.51340361584
1620	9.51280656227
1621	9.51220980345
1622	9.51161329336
1623	9.51101714665
1624	9.51042131543
1625	9.50982571109
1626	9.50923045731
1627	9.50863544221
1628	9.50804076279
1629	9.5074464068
1630	9.5068523685
1631	9.506258578
1632	9.50566504961
1633	9.50507192507
1634	9.50447901669
1635	9.50388645835
1636	9.50329420378
1637	9.50270225372
1638	9.50211056266
1639	9.50151918284
1640	9.50092807484
1641	9.50033725636
1642	9.49974672316
1643	9.49915651417
1644	9.49856657981
1645	9.49797695261
1646	9.49738758721
1647	9.49679856091
1648	9.49620980191
1649	9.49562131171
1650	9.49503319156
1651	9.49444532082
1652	9.4938577704
1653	9.49327052287
1654	9.49268351207
1655	9.49209681784
1656	9.49151039619
1657	9.49092431684
1658	9.4903385245
1659	9.48975307095
1660	9.48916786497
1661	9.48858294955
1662	9.4879983394
1663	9.48741398103
1664	9.48682997249
1665	9.48624620256
1666	9.4856627013
1667	9.48507954376
1668	9.48449661831
1669	9.48391405836
1670	9.48333169851
1671	9.48274969333
1672	9.48216795428
1673	9.48158652904
1674	9.48100536622
1675	9.48042447444
1676	9.47984387844
1677	9.47926358844
1678	9.47868353569
1679	9.47810383652
1680	9.47752433425
1681	9.47694520999
1682	9.4763663484
1683	9.47578776018
1684	9.4752094731
1685	9.47463149561
1686	9.47405377292
1687	9.47347634475
1688	9.47289920085
1689	9.47232231177
1690	9.47174576323
1691	9.47116945769
1692	9.4705934228
1693	9.47001773451
1694	9.46944230803
1695	9.46886717229
1696	9.46829232932
1697	9.46771780741
1698	9.46714347084
1699	9.46656944863
1700	9.46599576462
1701	9.46542230267
1702	9.46484917393
1703	9.46427624708
1704	9.46370359507
1705	9.46313123757
1706	9.46255916971
1707	9.46198735373
1708	9.46141585024
1709	9.46084467366
1710	9.46027372086
1711	9.45970311021
1712	9.45913274031
1713	9.45856268874
1714	9.45799288187
1715	9.45742331284
1716	9.45685410869
1717	9.45628516811
1718	9.45571651484
1719	9.45514809779
1720	9.4545799853
1721	9.45401207543
1722	9.45344449476
1723	9.45287721274
1724	9.45231019638
1725	9.45174345308
1726	9.45117705431
1727	9.45061087804
1728	9.45004501242
1729	9.44947939673
1730	9.4489140733
1731	9.44834896825
1732	9.44778414078
1733	9.44721961095
1734	9.4466553781
1735	9.4460914471
1736	9.44552773097
1737	9.4449642841
1738	9.44440113699
1739	9.44383828638
1740	9.44327568689
1741	9.44271333737
1742	9.44215127689
1743	9.44158947959
1744	9.44102800947
1745	9.44046682379
1746	9.43990586228
1747	9.43934515072
1748	9.43878469844
1749	9.43822456032
1750	9.43766469863
1751	9.43710508621
1752	9.43654575256
1753	9.43598670578
1754	9.43542793879
1755	9.43486938456
1756	9.43431118837
1757	9.43375319474
1758	9.43319549312
1759	9.43263810896
1760	9.43208095098
1761	9.43152408217
1762	9.4309674069
1763	9.43041105819
1764	9.42985492087
1765	9.42929908162
1766	9.4287435078
1767	9.42818820143
1768	9.42763319417
1769	9.42707842159
1770	9.42652389596
1771	9.4259697377
1772	9.42541577198
1773	9.42486206189
1774	9.42430869611
1775	9.42375556786
1776	9.42320271105
1777	9.42265009337
1778	9.42209778313
1779	9.42154566064
1780	9.42099381065
1781	9.42044226361
1782	9.41989098195
1783	9.41933994957
1784	9.41878922258
1785	9.41823876871
1786	9.41768858148
1787	9.41713858799
1788	9.41658886473
1789	9.41603944137
1790	9.41549026793
1791	9.41494134451
1792	9.41439269348
1793	9.41384428992
1794	9.41329620488
1795	9.41274838058
1796	9.41220079496
1797	9.41165344627
1798	9.41110633796
1799	9.41055953344
1800	9.41001297194
1801	9.40946669596
1802	9.40892067922
1803	9.40837491311
1804	9.40782945511
1805	9.40728421036
1806	9.40673920693
1807	9.40619448925
1808	9.40565002779
1809	9.40510580518
1810	9.40456188498
1811	9.40401814603
1812	9.40347471929
1813	9.40293159101
1814	9.4023886509
1815	9.4018460223
1816	9.40130361543
1817	9.40076150812
1818	9.40021965465
1819	9.39967802286
1820	9.39913665763
1821	9.39859556314
1822	9.39805468912
1823	9.39751408983
1824	9.39697375034
1825	9.39643369424
1826	9.39589395807
1827	9.39535436534
1828	9.3948150542
1829	9.39427604141
1830	9.39373722627
1831	9.39319865633
1832	9.39266036462
1833	9.39212231407
1834	9.39158453471
1835	9.39104698893
1836	9.39050970032
1837	9.38997268787
1838	9.38943594567
1839	9.38889948187
1840	9.38836321919
1841	9.38782723876
1842	9.38729152262
1843	9.38675606173
1844	9.38622082782
1845	9.38568586593
1846	9.385151137
1847	9.38461667448
1848	9.38408244031
1849	9.38354844711
1850	9.38301474702
1851	9.38248128602
1852	9.38194810577
1853	9.38141514703
1854	9.38088244345
1855	9.38034993655
1856	9.3798176948
1857	9.3792857549
1858	9.3787540591
1859	9.37822261775
1860	9.37769139773
1861	9.37716043876
1862	9.37662972567
1863	9.37609932607
1864	9.37556912182
1865	9.37503914797
1866	9.37450945192
1867	9.37397998557
1868	9.37345078503
1869	9.37292178442
1870	9.37239305901
1871	9.37186454767
1872	9.37133633417
1873	9.37080833726
1874	9.37028061796
1875	9.36975317044
1876	9.36922594529
1877	9.36869897182
1878	9.36817225827
1879	9.36764575926
1880	9.36711954517
1881	9.36659356553
1882	9.3660678059
1883	9.36554223159
1884	9.36501698762
1885	9.36449196395
1886	9.36396716876
1887	9.36344268988
1888	9.36291837644
1889	9.36239438805
1890	9.36187060213
1891	9.36134706383
1892	9.36082377841
1893	9.36030073995
1894	9.35977791651
1895	9.35925532504
1896	9.35873300745
1897	9.35821095997
1898	9.35768906003
1899	9.35716746327
1900	9.35664609002
1901	9.35612500493
1902	9.35560414236
1903	9.35508351418
1904	9.35456309052
1905	9.35404296183
1906	9.35352304926
1907	9.35300338903
1908	9.35248395615
1909	9.35196478133
1910	9.35144585644
1911	9.35092719442
1912	9.35040866984
1913	9.34989046343
1914	9.34937246186
1915	9.34885471992
1916	9.34833720888
1917	9.34781995039
1918	9.34730295063
1919	9.34678615006
1920	9.34626957848
1921	9.34575329609
1922	9.3452372404
1923	9.34472142672
1924	9.34420588507
1925	9.3436905333
1926	9.34317544905
1927	9.34266057527
1928	9.34214597011
1929	9.3416315967
1930	9.34111746245
1931	9.34060350175
1932	9.34008983808
1933	9.33957640601
1934	9.33906318921
1935	9.33855023761
1936	9.33803750829
1937	9.33752499959
1938	9.33701273299
1939	9.33650069828
1940	9.33598887682
1941	9.33547731271
1942	9.33496596142
1943	9.33445483949
1944	9.33394397468
1945	9.33343338228
1946	9.33292297984
1947	9.33241282909
1948	9.33190287579
1949	9.33139319528
1950	9.33088376215
1951	9.33037458325
1952	9.32986557985
1953	9.32935682421
1954	9.32884829849
1955	9.328340014
1956	9.32783196722
1957	9.32732412048
1958	9.32681655891
1959	9.32630922411
1960	9.32580208732
1961	9.32529521062
1962	9.32478856299
1963	9.3242821305
1964	9.32377593618
1965	9.32326996084
1966	9.32276424073
1967	9.32225874153
1968	9.32175345768
1969	9.32124841434
1970	9.32074361108
1971	9.32023904177
1972	9.31973468147
1973	9.31923059811
1974	9.31872673032
1975	9.31822311625
1976	9.31771964894
1977	9.31721647291
1978	9.31671347972
1979	9.31621073214
1980	9.31570824092
1981	9.31520594869
1982	9.31470384947
1983	9.31420205411
1984	9.31370044739
1985	9.31319905384
1986	9.31269792862
1987	9.31219694417
1988	9.31169624695
1989	9.31119579148
1990	9.3106955132
1991	9.31019549043
1992	9.30969569943
1993	9.3091961187
1994	9.30869680298
1995	9.30819770918
1996	9.30769882288
1997	9.3072002209
1998	9.30670178566
1999	9.30620359691
2000	9.3057055947
2001	9.30520787922
2002	9.30471040121
2003	9.30421309916
2004	9.30371603534
2005	9.30321918393
2006	9.3027225521
2007	9.30222616135
2008	9.30172999955
2009	9.30123404834
2010	9.30073834618
2011	9.30024289527
2012	9.29974762821
2013	9.29925258809
2014	9.2987577299
2015	9.2982631177
2016	9.29776873307
2017	9.29727453053
2018	9.29678058661
2019	9.29628689561
2020	9.29579341945
2021	9.29530013749
2022	9.29480705336
2023	9.29431421314
2024	9.29382160824
2025	9.29332919121
2026	9.29283706207
2027	9.29234513446
2028	9.29185339783
2029	9.2913619118
2030	9.29087059867
2031	9.29037952306
2032	9.28988867779
2033	9.28939803431
2034	9.28890765201
2035	9.28841743767
2036	9.28792747559
2037	9.28743774637
2038	9.28694823947
2039	9.28645891738
2040	9.28596983261
2041	9.28548096983
2042	9.28499235306
2043	9.28450393036
2044	9.28401577252
2045	9.28352780208
2046	9.28304004322
2047	9.28255249657
2048	9.28206517481
2049	9.2815780758
2050	9.28109117052
2051	9.28060450133
2052	9.28011802379
2053	9.27963180703
2054	9.27914579446
2055	9.27866000901
2056	9.27817440619
2057	9.27768905564
2058	9.27720385229
2059	9.27671896291
2060	9.27623427171
2061	9.27574973284
2062	9.27526540905
2063	9.27478129378
2064	9.27429746291
2065	9.27381381399
2066	9.27333038932
2067	9.2728471862
2068	9.27236419557
2069	9.27188142015
2070	9.27139884804
2071	9.27091647965
2072	9.27043434438
2073	9.2699524032
2074	9.26947072572
2075	9.26898923181
2076	9.268507945
2077	9.26802690592
2078	9.26754601835
2079	9.26706535282
2080	9.26658489364
2081	9.26610465613
2082	9.26562466841
2083	9.26514481674
2084	9.26466523443
2085	9.26418587753
2086	9.26370672393
2087	9.26322776273
2088	9.2627490015
2089	9.26227049973
2090	9.26179217196
2091	9.26131408178
2092	9.26083620743
2093	9.26035853638
2094	9.25988106519
2095	9.25940382444
2096	9.25892677914
2097	9.25844992483
2098	9.25797331544
2099	9.25749690348
2100	9.25702070969
2101	9.25654467343
2102	9.25606887209
2103	9.25559327004
2104	9.25511788266
2105	9.25464272766
2106	9.25416779045
2107	9.25369301017
2108	9.25321849139
2109	9.25274414678
2110	9.25227001396
2111	9.25179606648
2112	9.25132240408
2113	9.25084890816
2114	9.2503755966
2115	9.24990248125
2116	9.24942960955
2117	9.24895694061
2118	9.24848447033
2119	9.24801223124
2120	9.24754022381
2121	9.24706839382
2122	9.24659677056
2123	9.24612533696
2124	9.24565411791
2125	9.24518307841
2126	9.24471231103
2127	9.24424170576
2128	9.24377130487
2129	9.24330114207
2130	9.24283118787
2131	9.24236138129
2132	9.24189181138
2133	9.24142242986
2134	9.24095327252
2135	9.24048432441
2136	9.24001559436
2137	9.23954704561
2138	9.23907870513
2139	9.23861054574
2140	9.23814260206
2141	9.23767486112
2142	9.23720735333
2143	9.23674001561
2144	9.23627293402
2145	9.23580598499
2146	9.23533928967
2147	9.23487279893
2148	9.23440652041
2149	9.23394040904
2150	9.23347450499
2151	9.23300882753
2152	9.23254331996
2153	9.23207805011
2154	9.2316129722
2155	9.23114806097
2156	9.23068339905
2157	9.23021891928
2158	9.22975462278
2159	9.22929054395
2160	9.2288267561
2161	9.228363061
2162	9.22789957161
2163	9.22743629531
2164	9.22697321519
2165	9.22651037824
2166	9.22604771736
2167	9.2255852275
2168	9.22512293647
2169	9.22466086441
2170	9.22419900298
2171	9.22373737359
2172	9.22327591296
2173	9.22281463689
2174	9.22235360936
2175	9.22189273993
2176	9.22143204936
2177	9.22097159789
2178	9.22051135653
2179	9.22005128943
2180	9.21959138643
2181	9.21913170011
2182	9.21867223754
2183	9.21821296374
2184	9.21775387195
2185	9.21729500881
2186	9.21683634811
2187	9.2163778718
2188	9.21591954801
2189	9.21546143658
2190	9.21500353648
2191	9.21454580137
2192	9.21408829519
2193	9.21363099239
2194	9.2131739229
2195	9.21271698631
2196	9.2122602808
2197	9.21180378111
2198	9.21134744126
2199	9.21089131906
2200	9.21043538891
2201	9.20997966022
2202	9.20952412375
2203	9.20906878519
2204	9.20861361544
2205	9.20815864047
2206	9.20770388102
2207	9.20724931987
2208	9.20679496538
2209	9.20634077279
2210	9.20588684122
2211	9.2054330688
2212	9.20497951259
2213	9.20452611194
2214	9.20407293506
2215	9.20361997117
2216	9.20316718975
2217	9.20271458689
2218	9.20226217219
2219	9.20180992299
2220	9.20135787843
2221	9.20090601716
2222	9.20045439063
2223	9.20000294672
2224	9.19955169061
2225	9.19910061
